#sl_no Z X M/M_Sun L/L_Sun T_eff
11454 0.0024 0.74541 4.48144 850.31666 7768.927
11455 0.0024 0.74541 9.58115 30170.37363 5668.927
11456 0.0024 0.74541 6.87136 6330.75765 5012.677
11457 0.0024 0.74541 7.37871 7077.71692 6259.552
11458 0.0024 0.74541 8.92237 17274.01087 4684.552
11459 0.0024 0.74541 5.81909 3624.66762 4028.302
11460 0.0024 0.74541 4.81233 1485.14271 4553.302
11461 0.0024 0.74541 3.61914 389.50962 7440.802
11462 0.0024 0.74541 7.73758 13820.32285 5340.802
11463 0.0024 0.74541 5.29182 2320.16135 6390.802
11464 0.0024 0.74541 3.30099 252.82666 6251.34888
11465 0.0024 0.74541 7.05739 8970.62859 4151.34888
11466 0.0024 0.74541 3.99158 617.05358 4676.34888
11467 0.0024 0.74541 6.12025 2940.68073 6120.09888
11468 0.0024 0.74541 5.06139 1204.89132 6645.09888
11469 0.0024 0.74541 10.82105 42751.15731 4545.09888
11470 0.0024 0.74541 8.13803 11212.38175 7432.59888
11471 0.0024 0.74541 5.5657 1882.33915 4282.59888
11472 0.0024 0.74541 4.71337 1077.731 5660.72388
11473 0.0024 0.74541 6.57214 5136.12253 7104.47388
11474 0.0024 0.74541 3.42069 729.42245 5431.03638
11475 0.0024 0.74541 8.84328 10604.22969 5956.03638
11476 0.0024 0.74541 3.26203 373.55463 4512.28638
11477 0.0024 0.74541 3.94447 911.70456 6087.28638
11478 0.0024 0.74541 9.95808 14818.06945 4840.41138
11479 0.0024 0.74541 4.2357 1592.36134 5102.91138
11480 0.0024 0.74541 10.44241 18521.09358 4971.66138
11481 0.0024 0.74541 7.85327 4857.54269 6809.16138
11482 0.0024 0.74541 4.41543 670.88951 6333.38013
11483 0.0024 0.74541 9.44001 23804.05807 4233.38013
11484 0.0024 0.74541 6.77014 3197.24562 4889.63013
11485 0.0024 0.74541 3.56583 384.11698 5742.75513
11486 0.0024 0.74541 4.31181 937.48322 7317.75513
11487 0.0024 0.74541 6.01222 4467.74627 5874.00513
11488 0.0024 0.74541 4.97204 1830.57911 5349.00513
11489 0.0024 0.74541 3.09232 480.10751 4036.50513
11490 0.0024 0.74541 7.99438 6979.72804 4561.50513
11491 0.0024 0.74541 7.18421 5904.48809 6366.19263
11492 0.0024 0.74541 5.53275 4225.41871 7350.56763
11493 0.0024 0.74541 4.57553 1731.28972 7875.56763
11494 0.0024 0.74541 8.89593 16110.89811 6038.06763
11495 0.0024 0.74541 6.08403 2704.70405 4988.06763
11496 0.0024 0.74541 3.60841 567.53775 5906.81763
11497 0.0024 0.74541 7.00522 5244.66082 5320.29419
11498 0.0024 0.74541 5.02397 1100.50598 8076.54419
11499 0.0024 0.74541 10.74105 39047.4257 5976.54419
11500 0.0024 0.74541 5.6573 3002.8242 4204.66919
11501 0.0024 0.74541 4.67853 1230.35349 4729.66919
11502 0.0024 0.74541 3.51851 787.55321 5517.16919
11503 0.0024 0.74541 9.09618 11449.32563 4992.16919
11504 0.0024 0.74541 3.0513 258.16948 4335.91919
11505 0.0024 0.74541 3.68964 630.09337 6960.91919
11506 0.0024 0.74541 9.65252 16916.52509 7387.48169
11507 0.0024 0.74541 6.92254 3549.6551 8043.73169
11508 0.0024 0.74541 3.47699 341.19186 6796.85669
11509 0.0024 0.74541 7.43367 12105.94391 4696.85669
11510 0.0024 0.74541 4.20439 832.71935 4171.85669
11511 0.0024 0.74541 4.84817 2540.23361 6403.10669
11512 0.0024 0.74541 7.79521 9685.53595 7715.60669
11513 0.0024 0.74541 5.33124 1626.01167 4565.60669
11514 0.0024 0.74541 3.33546 518.36931 6485.13794
11515 0.0024 0.74541 8.62296 7535.97211 7010.13794
11516 0.0024 0.74541 3.18076 414.72888 7666.38794
11517 0.0024 0.74541 3.84619 1012.19522 5041.38794
11518 0.0024 0.74541 10.18225 13162.14837 7994.51294
11519 0.0024 0.74541 4.33105 1414.41477 6157.01294
11520 0.0024 0.74541 10.67748 25701.10419 6025.76294
11521 0.0024 0.74541 8.03006 6740.65007 5763.26294
11522 0.0024 0.74541 7.21626 7968.15975 7305.45044
11523 0.0024 0.74541 4.08143 548.09777 7830.45044
11524 0.0024 0.74541 8.72594 19447.24261 5730.45044
11525 0.0024 0.74541 6.25803 4080.68463 5074.20044
11526 0.0024 0.74541 5.17532 1671.98752 5599.20044
11527 0.0024 0.74541 3.89213 438.51356 6386.70044
11528 0.0024 0.74541 8.32123 15559.04842 4286.70044
11529 0.0024 0.74541 5.69098 2612.0593 7436.70044
11530 0.0024 0.74541 4.59595 765.89729 6714.82544
11531 0.0024 0.74541 9.82596 27175.06129 4614.82544
11532 0.0024 0.74541 6.4084 5702.24052 3958.57544
11533 0.0024 0.74541 4.36979 970.73395 4606.62231
11534 0.0024 0.74541 6.70017 4626.20869 6050.37231
11535 0.0024 0.74541 3.52897 284.63462 7297.24731
11536 0.0024 0.74541 7.54481 10099.21737 5197.24731
11537 0.0024 0.74541 4.26725 694.68468 5722.24731
11538 0.0024 0.74541 9.12322 24648.34248 7822.24731
11539 0.0024 0.74541 5.95009 3310.64581 7165.99731
11540 0.0024 0.74541 4.92066 1356.47789 7690.99731
11541 0.0024 0.74541 3.70061 355.76459 4278.49731
11542 0.0024 0.74541 7.91176 12623.004 6378.49731
11543 0.0024 0.74541 5.41095 2119.15498 5328.49731
11544 0.0024 0.74541 9.68121 16682.32085 5886.30981
11545 0.0024 0.74541 6.62109 2800.63473 6936.30981
11546 0.0024 0.74541 7.28081 4375.28623 4573.80981
11547 0.0024 0.74541 3.48732 657.00545 4376.93481
11548 0.0024 0.74541 9.01555 9551.44259 4901.93481
11549 0.0024 0.74541 3.02425 336.46816 5558.18481
11550 0.0024 0.74541 3.65693 821.1906 7133.18481
11551 0.0024 0.74541 3.30589 432.44248 4688.65356
11552 0.0024 0.74541 3.9975 1055.42735 6263.65356
11553 0.0024 0.74541 6.12934 5029.83044 4819.90356
11554 0.0024 0.74541 5.0689 2060.88304 4294.90356
11555 0.0024 0.74541 3.15256 540.50952 5082.40356
11556 0.0024 0.74541 8.15012 7857.84295 5607.40356
11557 0.0024 0.74541 10.09198 21440.79304 5279.27856
11558 0.0024 0.74541 6.5819 2879.82332 5935.52856
11559 0.0024 0.74541 5.37892 3805.91947 6296.46606
11560 0.0024 0.74541 4.44831 1559.40741 6821.46606
11561 0.0024 0.74541 8.64859 14511.4094 7083.96606
11562 0.0024 0.74541 5.91487 2436.18124 3933.96606
11563 0.0024 0.74541 3.19022 209.45204 6427.71606
11564 0.0024 0.74541 6.82056 7431.63882 4327.71606
11565 0.0024 0.74541 3.85763 511.19264 4852.71606
11566 0.0024 0.74541 9.73885 10384.77508 6099.59106
11567 0.0024 0.74541 7.32416 6647.32779 7412.09106
11568 0.0024 0.74541 4.77675 892.83683 5968.34106
11569 0.0024 0.74541 10.21251 31679.04601 8068.34106
11570 0.0024 0.74541 4.34554 878.94272 6976.30005
11571 0.0024 0.74541 3.11651 184.4317 6320.05005
11572 0.0024 0.74541 6.66298 6543.88368 4220.05005
11573 0.0024 0.74541 7.50294 7315.98946 7566.92505
11574 0.0024 0.74541 9.07259 17855.54338 5991.92505
11575 0.0024 0.74541 5.91706 3746.69268 5335.67505
11576 0.0024 0.74541 4.89335 1535.14029 5860.67505
11577 0.0024 0.74541 3.68007 402.62253 6123.17505
11578 0.0024 0.74541 7.86785 14285.58637 4023.17505
11579 0.0024 0.74541 5.38092 2398.26998 7173.17505
11580 0.0024 0.74541 9.62748 10809.46803 7730.98755
11581 0.0024 0.74541 4.09508 1161.5939 6418.48755
11582 0.0024 0.74541 4.61132 2028.81208 7534.11255
11583 0.0024 0.74541 3.46797 532.09824 6221.61255
11584 0.0024 0.74541 8.96551 7735.56111 6746.61255
11585 0.0024 0.74541 3.00746 425.71291 7927.86255
11586 0.0024 0.74541 3.32681 331.23212 6533.3313
11587 0.0024 0.74541 4.0228 808.41143 3908.3313
11588 0.0024 0.74541 6.16813 6018.76582 6664.5813
11589 0.0024 0.74541 5.10098 2466.08162 6139.5813
11590 0.0024 0.74541 8.20169 9402.80536 7977.0813
11591 0.0024 0.74541 5.60923 1578.54674 4827.0813
11592 0.0024 0.74541 10.15584 20526.73834 7123.9563
11593 0.0024 0.74541 10.64978 16422.71463 6992.7063
11594 0.0024 0.74541 6.62355 4307.19909 7780.2063
11595 0.0024 0.74541 5.41296 3259.12634 3941.1438
11596 0.0024 0.74541 4.47646 1335.36871 4466.1438
11597 0.0024 0.74541 8.70331 12426.56787 5253.6438
11598 0.0024 0.74541 5.9523 2086.17721 6303.6438
11599 0.0024 0.74541 3.2104 280.2052 4072.3938
11600 0.0024 0.74541 3.88204 683.87416 6697.3938
11601 0.0024 0.74541 7.3705 4554.21675 5056.7688
11602 0.0024 0.74541 4.80698 955.62763 7813.0188
11603 0.0024 0.74541 10.27713 33906.94769 5713.0188
11604 0.0024 0.74541 9.3737 9017.65018 6361.06567
11605 0.0024 0.74541 7.04954 5772.22676 7148.56567
11606 0.0024 0.74541 10.80901 27508.59338 7804.81567
11607 0.0024 0.74541 5.6931 4130.76876 6032.94067
11608 0.0024 0.74541 4.70813 1692.5086 6557.94067
11609 0.0024 0.74541 9.15374 15750.01181 7345.44067
11610 0.0024 0.74541 6.26035 2644.11831 4195.44067
11611 0.0024 0.74541 3.0706 227.32955 6164.19067
11612 0.0024 0.74541 3.71299 554.82482 4589.19067
11613 0.0024 0.74541 4.54339 733.24588 7115.75317
11614 0.0024 0.74541 9.71359 26016.54572 5015.75317
11615 0.0024 0.74541 6.96634 3494.41623 5672.00317
11616 0.0024 0.74541 3.49899 419.81904 4425.12817
11617 0.0024 0.74541 4.23099 1024.61836 6000.12817
11618 0.0024 0.74541 5.89953 4883.0046 4556.37817
11619 0.0024 0.74541 4.87885 2000.72378 4031.37817
11620 0.0024 0.74541 7.84454 7628.46457 5868.87817
11621 0.0024 0.74541 5.36497 1280.6697 6918.87817
11622 0.0024 0.74541 3.31695 674.40613 4113.40942
11623 0.0024 0.74541 8.5751 9804.41101 4638.40942
11624 0.0024 0.74541 3.16311 345.37946 5819.65942
11625 0.0024 0.74541 3.82485 842.9397 7394.65942
11626 0.0024 0.74541 10.12574 13700.42403 5622.78442
11627 0.0024 0.74541 4.30702 1472.25829 4310.28442
11628 0.0024 0.74541 10.61822 17124.14942 4179.03442
11629 0.0024 0.74541 3.35657 261.33812 7558.72192
11630 0.0024 0.74541 7.17621 9272.62633 5458.72192
11631 0.0024 0.74541 4.05878 637.82679 5983.72192
11632 0.0024 0.74541 6.22329 3039.67925 7427.47192
11633 0.0024 0.74541 5.1466 1245.45419 7952.47192
11634 0.0024 0.74541 8.27505 11589.84849 6114.97192
11635 0.0024 0.74541 5.6594 1945.70842 5064.97192
11636 0.0024 0.74541 4.57044 1114.013 4868.09692
11637 0.0024 0.74541 6.37284 5309.03097 6311.84692
11638 0.0024 0.74541 3.28267 232.13355 4421.02661
11639 0.0024 0.74541 7.01823 8236.4092 6521.02661
11640 0.0024 0.74541 3.96942 566.54957 7046.02661
11641 0.0024 0.74541 6.08629 4218.06157 4289.77661
11642 0.0024 0.74541 5.0333 1728.27527 4814.77661
11643 0.0024 0.74541 3.78532 453.2762 7177.27661
11644 0.0024 0.74541 8.09287 16082.84643 5077.27661
11645 0.0024 0.74541 5.53481 2699.99472 6127.27661
11646 0.0024 0.74541 4.68722 791.68135 8030.40161
11647 0.0024 0.74541 10.02109 28089.91435 5930.40161
11648 0.0024 0.74541 3.05696 166.12134 7374.15161
11649 0.0024 0.74541 6.53567 5894.20742 5274.15161
11650 0.0024 0.74541 4.5232 1827.39177 6488.21411
11651 0.0024 0.74541 3.4017 479.27157 7275.71411
11652 0.0024 0.74541 4.97389 2854.83929 4125.71411
11653 0.0024 0.74541 3.24393 383.44817 6881.96411
11654 0.0024 0.74541 3.92257 935.85091 4256.96411
11655 0.0024 0.74541 9.90282 12169.39996 6685.08911
11656 0.0024 0.74541 4.2122 1307.73325 7472.58911
11657 0.0024 0.74541 10.38445 23762.61135 7341.33911
11658 0.0024 0.74541 7.80969 6232.23994 4453.83911
11659 0.0024 0.74541 9.49974 18488.84536 6078.05786
11660 0.0024 0.74541 6.81297 3879.5807 6734.30786
11661 0.0024 0.74541 3.58839 372.90421 7587.43286
11662 0.0024 0.74541 7.67184 13231.14077 5487.43286
11663 0.0024 0.74541 4.3391 910.11713 4962.43286
11664 0.0024 0.74541 5.0035 2776.3377 7193.68286
11665 0.0024 0.74541 8.04497 10585.76601 6931.18286
11666 0.0024 0.74541 5.50205 1777.14265 5881.18286
11667 0.0024 0.74541 7.22966 5127.17971 4010.87036
11668 0.0024 0.74541 5.18493 1075.8545 6767.12036
11669 0.0024 0.74541 5.56776 2935.56053 4995.24536
11670 0.0024 0.74541 4.60448 1202.79341 5520.24536
11671 0.0024 0.74541 3.46282 769.91191 4732.74536
11672 0.0024 0.74541 8.95222 11192.85919 4207.74536
11673 0.0024 0.74541 3.003 252.38645 5126.49536
11674 0.0024 0.74541 3.63124 615.97919 7751.49536
11675 0.0024 0.74541 4.37791 1524.47648 7612.04224
11676 0.0024 0.74541 8.5117 14186.35187 6299.54224
11677 0.0024 0.74541 5.82125 2381.61045 5249.54224
11678 0.0024 0.74541 3.13972 204.76029 7218.29224
11679 0.0024 0.74541 6.71261 7265.16911 5118.29224
11680 0.0024 0.74541 3.79657 499.74186 5643.29224
11681 0.0024 0.74541 7.55882 6498.42674 6102.66724
11682 0.0024 0.74541 10.53972 30969.4311 6758.91724
11683 0.0024 0.74541 3.41181 472.6362 5479.22974
11684 0.0024 0.74541 4.12558 1153.52491 7054.22974
11685 0.0024 0.74541 6.32572 5497.33215 5610.47974
11686 0.0024 0.74541 5.23131 2252.4335 5085.47974
11687 0.0024 0.74541 3.25357 590.74762 4297.97974
11688 0.0024 0.74541 8.41124 8588.1966 4822.97974
11689 0.0024 0.74541 9.93225 23433.62509 3969.85474
11690 0.0024 0.74541 6.47773 3147.49086 4626.10474
11691 0.0024 0.74541 9.41553 15424.06521 4576.88599
11692 0.0024 0.74541 6.43939 2589.39826 7726.88599
11693 0.0024 0.74541 7.081 4045.28247 5889.38599
11694 0.0024 0.74541 10.85724 19278.5272 5233.13599
11695 0.0024 0.74541 4.72914 2316.12158 4380.01099
11696 0.0024 0.74541 3.55658 607.45114 5167.51099
11697 0.0024 0.74541 9.19458 8831.02985 5692.51099
11698 0.0024 0.74541 3.0843 311.09022 4773.76099
11699 0.0024 0.74541 3.72956 759.25271 6348.76099
11700 0.0024 0.74541 4.45657 1003.41388 5922.19849
11701 0.0024 0.74541 6.83323 4781.95079 7365.94849
11702 0.0024 0.74541 3.43213 294.21689 6512.82349
11703 0.0024 0.74541 7.33776 10439.20924 4412.82349
11704 0.0024 0.74541 4.15015 718.07136 4937.82349
11705 0.0024 0.74541 5.7868 3422.09926 6381.57349
11706 0.0024 0.74541 4.78562 1402.14395 6906.57349
11707 0.0024 0.74541 3.59905 367.74147 5069.07349
11708 0.0024 0.74541 7.69464 13047.95958 7169.07349
11709 0.0024 0.74541 5.26245 2190.4967 4019.07349
11710 0.0024 0.74541 9.2975 12822.54533 5099.83521
11711 0.0024 0.74541 6.99224 3362.97968 4312.33521
11712 0.0024 0.74541 10.72114 25037.9774 4706.08521
11713 0.0024 0.74541 8.0629 6566.73126 7068.58521
11714 0.0024 0.74541 4.66986 1925.46994 5952.96021
11715 0.0024 0.74541 3.51199 504.99461 4640.46021
11716 0.0024 0.74541 5.13516 3008.06172 7790.46021
11717 0.0024 0.74541 3.04564 404.02826 5296.71021
11718 0.0024 0.74541 3.6828 986.07908 7921.71021
11719 0.0024 0.74541 4.50645 746.136 4345.14771
11720 0.0024 0.74541 9.63463 26473.90421 6445.14771
11721 0.0024 0.74541 6.90971 5555.11422 6838.89771
11722 0.0024 0.74541 7.41989 7762.56935 5985.77271
11723 0.0024 0.74541 4.1966 533.95603 5460.77271
11724 0.0024 0.74541 8.97217 18945.47477 7560.77271
11725 0.0024 0.74541 5.85157 3975.39689 7954.52271
11726 0.0024 0.74541 4.83919 1628.84775 7429.52271
11727 0.0024 0.74541 3.63934 427.19926 4542.02271
11728 0.0024 0.74541 5.32136 2544.66428 5592.02271
11729 0.0024 0.74541 5.35304 3093.11536 6559.99146
11730 0.0024 0.74541 4.42691 1267.34868 6034.99146
11731 0.0024 0.74541 8.60697 11793.59251 7872.49146
11732 0.0024 0.74541 5.88641 1979.91305 4722.49146
11733 0.0024 0.74541 3.17487 265.93232 6691.24146
11734 0.0024 0.74541 3.83906 649.03948 4066.24146
11735 0.0024 0.74541 7.64342 5402.36121 7675.61646
11736 0.0024 0.74541 4.98497 1133.59682 5181.86646
11737 0.0024 0.74541 10.65769 40221.5329 7281.86646
11738 0.0024 0.74541 3.36904 351.45107 3902.17896
11739 0.0024 0.74541 4.07387 857.75818 6527.17896
11740 0.0024 0.74541 6.24643 6386.16107 4033.42896
11741 0.0024 0.74541 5.16573 2616.61525 4558.42896
11742 0.0024 0.74541 8.3058 9976.76788 5345.92896
11743 0.0024 0.74541 5.68044 1674.9038 6395.92896
11744 0.0024 0.74541 9.80775 17425.18382 5542.80396
11745 0.0024 0.74541 10.28476 13941.27096 4361.55396
11746 0.0024 0.74541 6.39653 3656.38878 5149.05396
11747 0.0024 0.74541 4.38766 622.4537 5551.00708
11748 0.0024 0.74541 9.38066 22085.49084 7651.00708
11749 0.0024 0.74541 6.72757 2966.41601 7257.25708
11750 0.0024 0.74541 3.5434 445.44548 6010.38208
11751 0.0024 0.74541 4.2847 1087.16273 4435.38208
11752 0.0024 0.74541 5.97442 5181.07114 6141.63208
11753 0.0024 0.74541 4.94078 2122.85121 6666.63208
11754 0.0024 0.74541 7.94412 8094.11845 7454.13208
11755 0.0024 0.74541 5.43308 1358.84386 4304.13208
11756 0.0024 0.74541 9.7208 10697.03226 4796.31958
11757 0.0024 0.74541 7.31058 6847.20461 5583.81958
11758 0.0024 0.74541 5.63008 3920.3587 4468.19458
11759 0.0024 0.74541 4.65602 1606.29684 3943.19458
11760 0.0024 0.74541 9.05242 14947.74931 5780.69458
11761 0.0024 0.74541 6.19105 2509.43416 6830.69458
11762 0.0024 0.74541 3.03661 215.75 4599.44458
11763 0.0024 0.74541 3.67189 526.56357 6174.44458
11764 0.0024 0.74541 3.31941 277.29062 5993.97583
11765 0.0024 0.74541 7.09678 9838.64251 8093.97583
11766 0.0024 0.74541 4.01385 676.76078 7568.97583
11767 0.0024 0.74541 6.15441 3225.22621 5862.72583
11768 0.0024 0.74541 5.08963 1321.47874 5337.72583
11769 0.0024 0.74541 10.88144 46887.83506 7437.72583
11770 0.0024 0.74541 8.18345 12297.31168 4550.22583
11771 0.0024 0.74541 5.59676 2064.47763 7700.22583
11772 0.0024 0.74541 4.73968 945.68757 6453.35083
11773 0.0024 0.74541 10.13325 33554.26118 4353.35083
11774 0.0024 0.74541 6.60882 4506.84561 4747.10083
11775 0.0024 0.74541 3.35906 640.05373 6748.66333
11776 0.0024 0.74541 8.68396 9305.00114 6223.66333
11777 0.0024 0.74541 3.20326 327.78678 7404.91333
11778 0.0024 0.74541 3.8734 800.00266 5829.91333
11779 0.0024 0.74541 9.77868 16251.89211 7208.03833
11780 0.0024 0.74541 6.68775 2728.37418 4058.03833
11781 0.0024 0.74541 7.35411 4262.39733 6420.53833
11782 0.0024 0.74541 10.25428 20313.22742 6814.28833
11783 0.0024 0.74541 7.71179 5327.56713 4976.78833
11784 0.0024 0.74541 3.27537 560.65655 5694.56177
11785 0.0024 0.74541 8.46761 8150.73736 5169.56177
11786 0.0024 0.74541 3.12346 448.5614 4250.81177
11787 0.0024 0.74541 9.99881 11389.62432 4053.93677
11788 0.0024 0.74541 4.25303 1223.93795 5891.43677
11789 0.0024 0.74541 10.48511 22239.98036 5760.18677
11790 0.0024 0.74541 7.88539 5832.89823 6022.68677
11791 0.0024 0.74541 7.25654 6895.10127 4939.87427
11792 0.0024 0.74541 4.10421 474.28638 4414.87427
11793 0.0024 0.74541 8.77464 16828.31565 6514.87427
11794 0.0024 0.74541 6.29295 3531.1458 6908.62427
11795 0.0024 0.74541 5.2042 1446.82382 6383.62427
11796 0.0024 0.74541 8.36767 13463.73793 7696.12427
11797 0.0024 0.74541 5.72274 2260.29773 4546.12427
11798 0.0024 0.74541 4.62159 828.37722 5399.24927
11799 0.0024 0.74541 9.88079 29391.93303 7499.24927
11800 0.0024 0.74541 3.01416 173.82136 5792.99927
11801 0.0024 0.74541 6.44417 6167.41467 7892.99927
11802 0.0024 0.74541 7.12845 4798.64668 6629.71802
11803 0.0024 0.74541 10.93 35726.77167 6235.96802
11804 0.0024 0.74541 5.75682 3434.04731 7614.09302
11805 0.0024 0.74541 4.76083 1407.03945 7089.09302
11806 0.0024 0.74541 9.25619 13093.51573 6826.59302
11807 0.0024 0.74541 3.10497 295.24413 7745.34302
11808 0.0024 0.74541 3.75455 720.57846 5120.34302
11809 0.0024 0.74541 9.59182 19345.83701 4496.90552
11810 0.0024 0.74541 6.87901 4059.40633 4103.15552
11811 0.0024 0.74541 3.45512 312.17637 4956.28052
11812 0.0024 0.74541 7.38693 11076.43554 7056.28052
11813 0.0024 0.74541 4.17795 761.9036 7581.28052
11814 0.0024 0.74541 4.81769 2324.20818 5612.53052
11815 0.0024 0.74541 7.7462 8861.86285 4300.03052
11816 0.0024 0.74541 5.29772 1487.7331 7450.03052
11817 0.0024 0.74541 3.28511 395.66689 7064.48364
11818 0.0024 0.74541 3.97237 965.67216 5489.48364
11819 0.0024 0.74541 6.0908 4602.08581 7195.73364
11820 0.0024 0.74541 5.03703 1885.62233 7720.73364
11821 0.0024 0.74541 3.13274 494.54374 6933.23364
11822 0.0024 0.74541 8.09887 7189.59972 6408.23364
11823 0.0024 0.74541 10.02853 24519.81629 6605.10864
11824 0.0024 0.74541 6.54052 3293.38279 6211.35864
11825 0.0024 0.74541 4.52656 1783.34744 4997.29614
11826 0.0024 0.74541 8.80072 16595.33264 4734.79614
11827 0.0024 0.74541 6.01892 2786.03111 7884.79614
11828 0.0024 0.74541 3.24634 239.53058 5653.54614
11829 0.0024 0.74541 6.94054 8498.86561 7753.54614
11830 0.0024 0.74541 3.92549 584.6029 7228.54614
11831 0.0024 0.74541 7.453 6082.02865 4537.92114
11832 0.0024 0.74541 10.39216 28985.01049 4144.17114
11833 0.0024 0.74541 4.39418 1049.92394 7507.45239
11834 0.0024 0.74541 6.73756 5003.60292 5801.20239
11835 0.0024 0.74541 7.58692 8739.173 7048.07739
11836 0.0024 0.74541 4.29107 601.13268 6523.07739
11837 0.0024 0.74541 9.17414 21328.99227 4423.07739
11838 0.0024 0.74541 5.98329 2864.80679 4816.82739
11839 0.0024 0.74541 4.94812 1173.80333 4291.82739
11840 0.0024 0.74541 10.5789 41648.11375 6391.82739
11841 0.0024 0.74541 7.95592 10923.0856 5604.32739
11842 0.0024 0.74541 5.44115 1833.772 6654.32739
11843 0.0024 0.74541 9.50679 14435.74118 6162.13989
11844 0.0024 0.74541 6.50181 2423.47803 5112.13989
11845 0.0024 0.74541 7.14964 3786.0739 7474.63989
11846 0.0024 0.74541 10.96249 18043.22176 7868.38989
11847 0.0024 0.74541 3.4245 710.60226 7802.76489
11848 0.0024 0.74541 8.85312 10330.62476 7277.76489
11849 0.0024 0.74541 3.59105 888.18122 4784.01489
11850 0.0024 0.74541 8.44408 10196.48107 6615.87524
11851 0.0024 0.74541 5.775 1711.78934 5565.87524
11852 0.0024 0.74541 3.11478 359.19089 8059.62524
11853 0.0024 0.74541 3.76641 876.64814 5434.62524
11854 0.0024 0.74541 9.97102 14248.29235 7600.25024
11855 0.0024 0.74541 4.24121 1531.13265 6287.75024
11856 0.0024 0.74541 10.45598 17808.92961 6419.00024
11857 0.0024 0.74541 3.38471 243.1051 5336.18774
11858 0.0024 0.74541 7.23637 8625.6944 7436.18774
11859 0.0024 0.74541 4.0928 593.32694 7961.18774
11860 0.0024 0.74541 8.75026 21052.03422 5861.18774
11861 0.0024 0.74541 6.27546 2827.60713 5467.43774
11862 0.0024 0.74541 5.18974 1158.56143 5992.43774
11863 0.0024 0.74541 8.34441 10781.24877 4154.93774
11864 0.0024 0.74541 5.70684 1809.96038 7304.93774
11865 0.0024 0.74541 4.60875 1036.29062 6845.56274
11866 0.0024 0.74541 6.42626 4938.63088 4351.81274
11867 0.0024 0.74541 9.45228 9378.25835 4401.03149
11868 0.0024 0.74541 7.10864 6003.0532 5188.53149
11869 0.0024 0.74541 10.89962 28608.63866 5582.28149
11870 0.0024 0.74541 5.74082 4295.95469 4072.90649
11871 0.0024 0.74541 4.7476 1760.19058 4597.90649
11872 0.0024 0.74541 9.23047 16379.8414 5385.40649
